age,gender,education,marital_status,num_dependents,income,employment_type,employment_years,credit_score,existing_loans,monthly_expenses,savings_balance,previous_defaults,has_co_applicant,loan_amount,loan_term_months,property_value,loan_purpose,loan_approved
36,Female,PhD,Single,0,27653.0,Salaried,3.0,615.0,0,,5289.0,0,0,52537.0,48,62364.0,Personal,0
21,Female,Master,Divorced,0,15844.0,Self-Employed,1.0,,1,453.0,110.0,0,0,21965.0,360,49938.0,Car,0
44,Male,Bachelor,Single,0,72198.0,Salaried,6.0,752.0,1,2545.0,672.0,1,0,152477.0,180,188364.0,Home,0
28,Male,PhD,Divorced,1,32690.0,Freelancer,4.0,615.0,2,1831.0,,1,0,31665.0,60,43197.0,Home,0
53,Female,High School,Single,3,41995.0,Salaried,16.0,554.0,0,2705.0,461.0,1,0,103927.0,24,184855.0,Education,0
45,Male,High School,Single,0,80925.0,Salaried,3.0,655.0,1,3795.0,9076.0,1,0,162225.0,60,399917.0,Personal,0
30,Male,Master,Married,2,97287.0,Freelancer,0.0,673.0,1,4190.0,,0,0,134200.0,120,231128.0,Home,0
47,Male,High School,Married,2,48311.0,Self-Employed,13.0,,4,2871.0,3382.0,0,0,88393.0,360,139449.0,Home,1
35,Female,High School,Married,0,50493.0,Salaried,4.0,563.0,0,1883.0,20306.0,0,0,76239.0,60,135531.0,Business,0
43,Male,High School,Married,1,31196.0,Business Owner,5.0,707.0,3,1584.0,1085.0,0,0,83832.0,60,113127.0,Home,1
39,Male,Bachelor,Married,0,113741.0,Salaried,10.0,772.0,2,5257.0,1234.0,1,0,212226.0,60,508878.0,Home,0
26,Male,Master,Married,1,45112.0,Business Owner,0.0,614.0,0,2091.0,1949.0,0,1,111495.0,360,267903.0,Education,1
28,Male,Bachelor,Married,1,,Self-Employed,2.0,686.0,2,2595.0,123.0,0,1,126923.0,48,255654.0,Car,0
45,Female,High School,Single,0,33997.0,Salaried,,507.0,0,1171.0,1565.0,0,0,79378.0,240,97802.0,Personal,0
31,Female,Bachelor,Single,2,75894.0,Self-Employed,,749.0,2,3102.0,107.0,3,1,180400.0,48,,Personal,0
30,Female,PhD,Married,3,46040.0,Salaried,0.0,743.0,0,2839.0,2815.0,0,0,48862.0,180,76866.0,Home,0
25,Male,Master,Single,2,71715.0,Salaried,1.0,678.0,5,,22294.0,0,0,192024.0,60,478864.0,Car,0
39,Female,Bachelor,Married,3,49734.0,Salaried,7.0,573.0,1,3602.0,6499.0,0,1,112872.0,60,121693.0,Home,0
55,Male,PhD,Married,0,43905.0,Salaried,18.0,733.0,1,1182.0,4090.0,0,1,27875.0,48,38674.0,Home,1
24,Male,Master,Single,0,,Freelancer,0.0,660.0,3,3190.0,9730.0,3,0,165336.0,48,,Business,0
35,Female,High School,Married,0,49520.0,Freelancer,0.0,457.0,0,2404.0,954.0,0,1,84433.0,60,188930.0,Home,0
49,Female,High School,Single,1,25770.0,Business Owner,5.0,742.0,3,1287.0,68.0,0,1,22059.0,120,46182.0,Home,1
34,Female,High School,Married,2,25409.0,Salaried,11.0,773.0,1,1524.0,234.0,0,1,42756.0,48,104078.0,Car,1
39,Female,Master,Married,1,44886.0,Self-Employed,7.0,787.0,0,2193.0,6489.0,0,0,125943.0,240,165723.0,Education,0
24,Male,High School,Married,1,77167.0,Salaried,2.0,577.0,0,,19520.0,0,0,207584.0,180,239647.0,Business,0
39,Male,Bachelor,Single,1,111269.0,Self-Employed,13.0,526.0,2,4278.0,47093.0,0,0,79659.0,60,,Car,1
33,Female,High School,Married,1,,Business Owner,3.0,647.0,0,,142.0,0,0,27436.0,180,45238.0,Home,0
44,Male,PhD,Single,0,49653.0,Salaried,14.0,721.0,2,1864.0,17527.0,0,0,88077.0,12,131912.0,Car,0
46,Male,Bachelor,Married,2,62618.0,Business Owner,8.0,604.0,1,2796.0,533.0,0,0,139493.0,60,301721.0,Personal,1
60,Female,PhD,Married,1,48306.0,Freelancer,10.0,552.0,1,2102.0,5262.0,0,0,116730.0,60,212831.0,Home,0
40,Female,PhD,Married,3,69019.0,Freelancer,3.0,737.0,0,4171.0,,0,0,177463.0,60,263083.0,Home,1
38,Male,High School,Divorced,0,68034.0,Self-Employed,8.0,652.0,2,2182.0,1424.0,0,0,135450.0,120,244716.0,Personal,0
36,Female,Bachelor,Married,0,25456.0,Freelancer,6.0,729.0,1,957.0,4921.0,1,0,68872.0,240,165214.0,Education,0
31,Female,High School,Single,1,25086.0,Business Owner,,681.0,5,1034.0,,0,0,47444.0,12,66085.0,Personal,0
38,Female,PhD,Single,1,48713.0,Freelancer,0.0,666.0,2,2137.0,630.0,0,1,27168.0,24,45587.0,Car,1
32,Male,Bachelor,Divorced,2,80438.0,Salaried,0.0,674.0,5,3456.0,1434.0,0,0,132446.0,12,189620.0,Personal,0
36,Male,High School,Single,5,52665.0,Self-Employed,13.0,651.0,1,3467.0,8148.0,1,1,47553.0,36,88601.0,Car,1
48,Male,High School,Married,3,22270.0,Salaried,7.0,643.0,1,1490.0,3283.0,0,0,43097.0,360,101403.0,Personal,0
24,Male,Bachelor,Married,2,29039.0,Business Owner,0.0,591.0,2,1921.0,2319.0,0,0,63942.0,48,126529.0,Car,0
46,Male,PhD,Married,1,69269.0,Business Owner,17.0,718.0,3,2035.0,5440.0,0,1,152569.0,60,197063.0,Education,1
48,Male,Master,Married,1,,Self-Employed,13.0,779.0,1,2173.0,16070.0,0,0,71076.0,360,84847.0,Education,1
33,Male,Master,Married,2,51998.0,Freelancer,4.0,639.0,0,,1722.0,0,0,119192.0,120,125468.0,Personal,0
21,Female,Bachelor,Married,1,70982.0,Business Owner,3.0,829.0,0,3318.0,2095.0,0,0,55780.0,36,126117.0,Home,0
28,Male,High School,Married,2,26873.0,Salaried,7.0,710.0,2,1465.0,1226.0,0,0,77109.0,240,131654.0,Home,0
47,Female,PhD,Married,2,33872.0,Self-Employed,8.0,700.0,1,2099.0,441.0,0,0,88338.0,60,144354.0,Home,0
34,Female,High School,Married,2,32081.0,Self-Employed,5.0,732.0,0,2110.0,4677.0,1,0,84616.0,360,118137.0,Education,0
25,Male,PhD,Married,1,58553.0,Freelancer,0.0,758.0,1,1931.0,530.0,0,0,34113.0,180,56120.0,Business,0
29,Female,Bachelor,Married,1,61323.0,Salaried,5.0,643.0,2,3196.0,2695.0,0,1,65821.0,360,100615.0,Personal,1
43,Female,High School,Divorced,0,,Freelancer,5.0,724.0,2,873.0,4467.0,1,1,14871.0,240,31461.0,Personal,0
40,Male,Master,Single,1,48885.0,Salaried,1.0,,3,2369.0,1909.0,0,0,130205.0,36,,Car,0
32,Female,PhD,Single,1,,Salaried,6.0,649.0,1,2139.0,768.0,0,0,152822.0,180,255065.0,Car,0
31,Male,PhD,Divorced,1,19391.0,Salaried,,680.0,2,1348.0,1843.0,2,1,14357.0,60,28436.0,Personal,0
31,Female,High School,Married,5,,Salaried,4.0,618.0,3,3249.0,6886.0,0,0,60730.0,24,114415.0,Business,0
25,Male,High School,Single,1,26691.0,Salaried,3.0,640.0,2,1155.0,3105.0,0,0,47504.0,60,93181.0,Business,0
51,Female,Bachelor,Married,0,30233.0,Self-Employed,3.0,652.0,2,1283.0,,3,0,69167.0,24,147951.0,Car,0
31,Male,Bachelor,Divorced,2,14009.0,Self-Employed,2.0,607.0,1,1189.0,,0,0,17280.0,180,19663.0,Education,0
47,Female,Master,Married,1,83604.0,Salaried,8.0,674.0,1,3306.0,128484.0,3,0,102506.0,48,230413.0,Personal,0
50,Male,High School,Married,0,,Self-Employed,13.0,706.0,1,1578.0,11083.0,0,1,75050.0,240,106873.0,Business,1
44,Female,PhD,Single,2,,Self-Employed,3.0,714.0,6,1625.0,581.0,2,1,50481.0,120,79379.0,Personal,0
30,Female,Bachelor,Divorced,1,49100.0,Salaried,5.0,615.0,3,1778.0,3938.0,0,1,38316.0,240,54210.0,Car,1
39,Male,Master,Married,3,29110.0,Salaried,11.0,,1,2372.0,2328.0,0,0,66420.0,36,148796.0,Personal,0
34,Female,Bachelor,Divorced,0,23596.0,Freelancer,3.0,748.0,3,731.0,1726.0,2,1,22327.0,120,51456.0,Car,0
25,Male,Bachelor,Single,0,,Salaried,2.0,631.0,4,4533.0,11496.0,0,1,273785.0,240,331473.0,Business,1
38,Female,PhD,Single,1,102930.0,Salaried,13.0,745.0,1,5168.0,5908.0,0,0,250427.0,36,446515.0,Car,0
23,Male,Bachelor,Married,0,36459.0,Business Owner,1.0,621.0,1,1400.0,5102.0,0,0,107636.0,180,169276.0,Home,0
46,Female,Master,Single,1,71051.0,Freelancer,5.0,710.0,2,3487.0,15145.0,3,0,65913.0,36,83907.0,Personal,0
30,Female,PhD,Married,4,49786.0,Self-Employed,6.0,,0,2366.0,5221.0,0,1,142450.0,240,261387.0,Home,1
37,Male,Master,Divorced,0,24175.0,Self-Employed,8.0,468.0,2,626.0,548.0,0,0,56368.0,60,87279.0,Personal,0
37,Male,Bachelor,Married,2,30820.0,Freelancer,1.0,749.0,1,1352.0,10284.0,1,1,83308.0,120,172729.0,Home,0
32,Male,High School,Divorced,1,106462.0,Freelancer,7.0,784.0,1,3990.0,5668.0,0,0,62350.0,48,140560.0,Business,1
40,Female,High School,Married,0,20416.0,Salaried,9.0,655.0,1,603.0,1594.0,0,0,26587.0,240,27126.0,Personal,0
30,Male,High School,Married,3,,Self-Employed,4.0,707.0,1,7376.0,4723.0,0,0,87974.0,24,160248.0,Personal,1
43,Male,High School,Married,1,36839.0,Self-Employed,4.0,612.0,1,1498.0,14787.0,0,0,35174.0,36,65820.0,Education,1
21,Female,Bachelor,Married,1,91847.0,Salaried,0.0,709.0,2,4611.0,2216.0,0,1,248966.0,24,367759.0,Home,0
36,Male,Bachelor,Married,0,,Business Owner,10.0,850.0,3,1641.0,2052.0,3,0,64252.0,360,141621.0,Home,0
54,Female,Bachelor,Married,1,62157.0,Salaried,7.0,504.0,2,2568.0,154955.0,0,1,135425.0,60,320193.0,Home,0
24,Male,Bachelor,Married,4,98470.0,Salaried,0.0,639.0,1,5877.0,380.0,2,1,168362.0,60,361359.0,Personal,0
28,Male,High School,Single,3,98221.0,Business Owner,2.0,743.0,1,5437.0,1562.0,0,0,165411.0,48,296264.0,Personal,0
40,Female,High School,Married,1,31110.0,Salaried,2.0,780.0,3,1622.0,9115.0,0,0,66092.0,60,67202.0,Business,0
36,Male,Master,Divorced,2,31930.0,Salaried,8.0,569.0,2,2169.0,2186.0,0,1,50671.0,36,82736.0,Personal,0
38,Male,Bachelor,Married,3,47070.0,Self-Employed,5.0,628.0,4,3198.0,6435.0,2,0,25971.0,360,52997.0,Car,0
39,Female,Bachelor,Married,0,21747.0,Salaried,11.0,633.0,2,743.0,173.0,0,0,54395.0,36,67401.0,Business,0
41,Male,Bachelor,Married,1,55250.0,Freelancer,5.0,627.0,1,2277.0,2389.0,0,0,65395.0,360,141495.0,Education,1
46,Female,Master,Married,0,27641.0,Salaried,9.0,670.0,1,1138.0,1326.0,0,0,60215.0,60,115630.0,Home,0
39,Female,Bachelor,Married,1,71598.0,Salaried,3.0,565.0,0,2492.0,4197.0,3,1,153607.0,48,230017.0,Business,0
32,Male,Bachelor,Divorced,2,36862.0,Salaried,6.0,659.0,0,2282.0,,0,0,31757.0,240,72176.0,Business,0
41,Male,PhD,Married,1,20514.0,Freelancer,5.0,605.0,1,1373.0,49.0,0,1,18700.0,60,36739.0,Personal,0
53,Female,Master,Single,1,83946.0,Salaried,7.0,674.0,3,2782.0,3917.0,0,0,135951.0,36,197835.0,Business,0
33,Male,Bachelor,Married,1,53727.0,Self-Employed,0.0,623.0,0,,29077.0,0,0,72771.0,48,,Car,0
25,Male,Bachelor,Married,2,49740.0,Freelancer,0.0,666.0,2,1861.0,,0,0,58866.0,48,72722.0,Personal,0
46,Female,High School,Married,0,72018.0,Business Owner,10.0,597.0,2,3168.0,1035.0,1,0,91691.0,36,227400.0,Business,0
33,Male,Bachelor,Single,0,75795.0,Freelancer,5.0,756.0,2,2099.0,1782.0,0,1,86111.0,48,198349.0,Personal,1
21,Female,PhD,Single,1,28468.0,Salaried,5.0,653.0,2,1473.0,9770.0,0,0,22115.0,24,44942.0,Personal,0
43,Male,Bachelor,Divorced,0,39148.0,Self-Employed,7.0,681.0,1,1040.0,51.0,2,1,28173.0,360,48059.0,Car,0
29,Male,PhD,Single,2,28099.0,Self-Employed,8.0,668.0,3,1662.0,4198.0,0,1,75869.0,120,,Car,0
34,Male,Bachelor,Married,3,23571.0,Business Owner,8.0,680.0,1,2110.0,2376.0,0,0,59803.0,36,122883.0,Business,0
38,Female,PhD,Married,3,55646.0,Business Owner,11.0,680.0,2,3115.0,955.0,0,0,96584.0,180,177315.0,Home,1
36,Female,Bachelor,Married,2,50694.0,Business Owner,8.0,744.0,1,2375.0,269233.0,3,1,65877.0,36,142941.0,Home,0
42,Female,High School,Single,1,60955.0,Freelancer,0.0,657.0,2,3311.0,14531.0,2,1,135123.0,60,159290.0,Education,0
30,Male,Bachelor,Married,0,93041.0,Salaried,8.0,622.0,2,3561.0,7049.0,0,1,71908.0,360,166223.0,Car,1
40,Male,Bachelor,Divorced,2,72203.0,Freelancer,3.0,683.0,2,4338.0,24052.0,0,1,54435.0,180,64874.0,Personal,1
32,Male,High School,Married,2,75488.0,Freelancer,8.0,630.0,2,4519.0,10753.0,0,0,64379.0,24,151707.0,Business,1
42,Male,Master,Married,1,17344.0,Business Owner,10.0,674.0,1,957.0,1774.0,0,1,38680.0,60,51434.0,Home,0
41,Female,Bachelor,Married,1,35738.0,Business Owner,9.0,595.0,3,1371.0,2767.0,0,1,91270.0,180,,Car,0
25,Female,Master,Single,1,,Self-Employed,,763.0,0,2984.0,1761.0,0,1,124232.0,36,265884.0,Education,0
45,Male,Bachelor,Divorced,0,27334.0,Self-Employed,17.0,617.0,2,807.0,7563.0,1,0,25192.0,24,29486.0,Personal,0
29,Female,High School,Divorced,1,43621.0,Salaried,3.0,775.0,2,2089.0,2133.0,0,1,58539.0,24,144128.0,Business,1
43,Male,PhD,Divorced,0,63559.0,Self-Employed,,675.0,0,2676.0,20828.0,0,0,162540.0,360,345182.0,Car,1
38,Female,Bachelor,Married,0,51995.0,Self-Employed,4.0,748.0,3,1378.0,16456.0,0,0,92628.0,240,128824.0,Home,1
53,Male,Bachelor,Married,2,,Business Owner,18.0,618.0,1,3006.0,14353.0,0,1,95954.0,240,223707.0,Business,1
32,Male,Bachelor,Single,1,66135.0,Business Owner,0.0,522.0,1,2250.0,2031.0,0,1,142038.0,36,150869.0,Personal,0
31,Male,Bachelor,Married,3,53657.0,Freelancer,,548.0,0,3099.0,861.0,0,1,74412.0,60,,Education,0
34,Male,PhD,Married,2,23589.0,Salaried,7.0,850.0,1,1854.0,1281.0,1,1,12048.0,60,17897.0,Business,1
31,Female,Master,Divorced,0,53688.0,Salaried,0.0,632.0,1,1561.0,3101.0,0,1,153113.0,240,176433.0,Home,0
42,Male,Bachelor,Married,2,56521.0,Self-Employed,7.0,767.0,1,2980.0,1822.0,1,0,128667.0,48,,Car,0
21,Male,Master,Divorced,1,,Salaried,4.0,576.0,1,1393.0,6319.0,0,0,68740.0,60,108387.0,Business,0
24,Female,High School,Divorced,0,83062.0,Salaried,2.0,,0,2417.0,18940.0,0,0,218045.0,60,420696.0,Home,0
24,Female,Bachelor,Divorced,1,54415.0,Business Owner,0.0,707.0,1,2186.0,9808.0,0,0,78077.0,48,174451.0,Education,0
44,Female,PhD,Single,1,20895.0,Salaried,14.0,850.0,0,1281.0,10352.0,1,1,30225.0,12,37161.0,Car,0
52,Male,Bachelor,Married,2,32577.0,Salaried,18.0,654.0,1,1876.0,,1,0,28033.0,60,,Education,0
33,Female,Master,Married,1,31428.0,Self-Employed,6.0,623.0,2,1625.0,360.0,0,1,79143.0,60,156490.0,Home,0
33,Female,Master,Married,0,31416.0,Business Owner,,708.0,2,1456.0,14666.0,2,1,64380.0,12,70696.0,Education,0
35,Male,Master,Single,1,56756.0,Freelancer,7.0,606.0,2,2056.0,6723.0,0,1,64673.0,60,117086.0,Education,0
46,Male,PhD,Married,1,30086.0,Business Owner,4.0,712.0,0,1301.0,9301.0,2,1,87252.0,60,201228.0,Home,0
25,Male,Bachelor,Single,0,86169.0,Freelancer,,675.0,0,3590.0,9924.0,0,0,208486.0,24,489289.0,Home,0
37,Male,High School,Married,0,82693.0,Salaried,7.0,619.0,2,3660.0,1993.0,0,0,223806.0,24,474862.0,Home,0
44,Male,Bachelor,Married,0,66813.0,Business Owner,15.0,719.0,2,2420.0,648.0,2,0,62474.0,360,153582.0,Car,0
40,Male,Master,Divorced,2,50117.0,Salaried,10.0,688.0,1,2638.0,12316.0,0,0,99304.0,36,173636.0,Home,0
36,Female,High School,Married,1,66583.0,Salaried,6.0,740.0,0,,2132.0,1,0,198228.0,48,318074.0,Education,0
45,Female,High School,Married,0,36297.0,Salaried,12.0,812.0,1,1407.0,10144.0,0,1,49858.0,36,66377.0,Education,1
21,Female,Bachelor,Married,2,,Freelancer,3.0,639.0,0,1487.0,83.0,3,0,43751.0,120,73776.0,Home,0
41,Female,PhD,Single,0,75548.0,Business Owner,3.0,647.0,5,3434.0,,3,0,139216.0,120,318250.0,Business,0
28,Male,Master,Married,1,57455.0,Salaried,5.0,572.0,1,,,0,1,35125.0,360,37993.0,Home,0
21,Female,Bachelor,Single,1,29597.0,Self-Employed,0.0,,1,1706.0,19227.0,0,1,31508.0,48,42095.0,Personal,1
40,Female,High School,Divorced,1,,Business Owner,8.0,628.0,2,1936.0,1069.0,0,0,44201.0,180,108619.0,Education,0
48,Male,Bachelor,Married,1,33920.0,Salaried,9.0,707.0,1,2065.0,1876.0,0,0,17745.0,48,38783.0,Home,1
33,Female,High School,Single,1,114527.0,Freelancer,7.0,773.0,1,,71828.0,0,0,147662.0,36,209332.0,Personal,1
44,Female,High School,Married,2,41753.0,Self-Employed,7.0,625.0,2,2054.0,19468.0,0,0,77796.0,240,175624.0,Education,1
51,Male,PhD,Married,2,53044.0,Salaried,17.0,642.0,2,2382.0,1368.0,0,1,29079.0,60,35373.0,Personal,1
48,Female,PhD,Married,3,59759.0,Salaried,4.0,761.0,2,3079.0,749.0,0,1,109333.0,48,218688.0,Car,1
51,Male,High School,Single,0,26697.0,Salaried,,736.0,0,1156.0,1872.0,0,1,66727.0,360,,Car,1
42,Male,High School,Divorced,0,84818.0,Freelancer,7.0,728.0,2,2156.0,22794.0,1,0,73378.0,360,131828.0,Education,0
35,Male,Bachelor,Single,0,36173.0,Business Owner,8.0,648.0,1,1061.0,5954.0,0,0,105028.0,60,204582.0,Car,0
21,Female,Bachelor,Single,1,104035.0,Self-Employed,0.0,565.0,2,5182.0,5104.0,2,0,159951.0,12,335965.0,Car,0
32,Female,High School,Single,0,35637.0,Freelancer,0.0,623.0,1,1065.0,55581.0,0,1,56870.0,12,134222.0,Personal,1
26,Female,Bachelor,Married,1,70003.0,Freelancer,1.0,599.0,1,2428.0,2625.0,0,0,125094.0,120,273978.0,Business,0
56,Male,High School,Single,2,14067.0,Salaried,25.0,726.0,2,1547.0,1539.0,0,0,20860.0,240,30190.0,Car,1
33,Male,Master,Single,0,27239.0,Self-Employed,3.0,702.0,3,881.0,281.0,1,0,58044.0,240,131446.0,Business,0
36,Female,Master,Married,0,,Self-Employed,0.0,632.0,0,1160.0,776.0,1,0,33992.0,360,37190.0,Personal,0
40,Female,Bachelor,Married,1,15094.0,Salaried,5.0,645.0,1,1199.0,916.0,0,0,42278.0,240,88980.0,Car,0
35,Male,Bachelor,Single,1,66200.0,Salaried,2.0,718.0,2,2486.0,8724.0,0,1,176806.0,240,304979.0,Personal,1
51,Male,PhD,Single,2,57324.0,Business Owner,10.0,654.0,1,2637.0,130.0,1,1,121063.0,240,200896.0,Home,0
28,Female,PhD,Married,4,25388.0,Self-Employed,0.0,633.0,4,2018.0,459.0,0,1,62794.0,240,128775.0,Education,0
36,Female,High School,Single,2,41336.0,Salaried,7.0,838.0,1,2366.0,92.0,0,0,93887.0,48,102426.0,Home,0
27,Male,High School,Married,0,73367.0,Salaried,7.0,636.0,1,1976.0,360.0,0,0,123693.0,48,285664.0,Business,0
21,Male,Bachelor,Single,0,17128.0,Salaried,0.0,733.0,1,539.0,10091.0,0,0,15226.0,48,21140.0,Personal,1
28,Female,High School,Single,1,22042.0,Salaried,2.0,711.0,0,1219.0,475.0,0,1,28887.0,36,64167.0,Education,0
34,Female,Bachelor,Married,0,35239.0,Salaried,9.0,558.0,3,1263.0,59838.0,1,0,95539.0,48,141790.0,Business,0
30,Male,Bachelor,Single,1,49605.0,Salaried,3.0,625.0,1,1963.0,436.0,2,0,107377.0,360,225602.0,Personal,0
28,Male,Bachelor,Single,3,47605.0,Salaried,,745.0,2,2538.0,9446.0,0,0,126782.0,360,301615.0,Car,1
21,Female,Bachelor,Married,0,,Self-Employed,3.0,,2,3195.0,5481.0,0,0,175148.0,36,356764.0,Personal,0
34,Male,Bachelor,Divorced,0,62230.0,Salaried,,562.0,1,1588.0,3875.0,2,1,113144.0,120,,Business,0
21,Male,PhD,Married,1,69446.0,Salaried,0.0,711.0,0,2447.0,498.0,1,0,110510.0,360,226532.0,Business,0
42,Male,High School,Married,0,24466.0,Salaried,10.0,633.0,4,623.0,789.0,0,0,38491.0,36,78908.0,Home,0
35,Male,Master,Divorced,2,52702.0,Salaried,3.0,714.0,2,2536.0,3063.0,0,0,84853.0,240,202509.0,Education,0
21,Female,High School,Divorced,4,35735.0,Salaried,0.0,850.0,0,2448.0,1262.0,1,0,102398.0,36,141767.0,Personal,0
31,Male,High School,Married,3,101827.0,Self-Employed,3.0,710.0,1,4479.0,,1,0,89176.0,48,,Business,0
27,Female,Bachelor,Married,1,45464.0,Self-Employed,0.0,728.0,0,2414.0,1285.0,1,0,39984.0,360,81077.0,Home,0
38,Male,High School,Married,0,35083.0,Salaried,7.0,,1,962.0,,3,0,51504.0,24,76096.0,Personal,0
48,Male,High School,Single,4,75075.0,Freelancer,16.0,590.0,2,3449.0,,0,0,188040.0,48,331823.0,Car,0
21,Male,High School,Married,0,64967.0,Self-Employed,1.0,761.0,3,2238.0,15510.0,0,1,170900.0,60,366186.0,Personal,1
36,Female,Bachelor,Divorced,2,27630.0,Salaried,2.0,631.0,1,1669.0,34548.0,0,0,70834.0,360,75874.0,Personal,0
33,Female,Master,Married,1,35004.0,Salaried,5.0,661.0,2,1758.0,694.0,1,0,68433.0,60,102946.0,Car,0
41,Male,High School,Married,2,41534.0,Business Owner,16.0,823.0,2,1776.0,83.0,0,0,109827.0,360,255943.0,Business,1
37,Female,Master,Married,1,76973.0,Business Owner,3.0,652.0,0,3760.0,15307.0,1,1,75584.0,48,87708.0,Car,0
27,Female,High School,Married,1,46124.0,Salaried,0.0,777.0,2,2424.0,19094.0,0,0,92092.0,60,165029.0,Car,0
31,Female,Bachelor,Married,2,59926.0,Salaried,1.0,710.0,4,2828.0,546.0,1,0,79184.0,12,147547.0,Personal,0
27,Male,Bachelor,Married,1,38306.0,Self-Employed,4.0,635.0,1,2208.0,,0,0,45306.0,360,64809.0,Home,0
45,Female,Master,Married,3,49260.0,Self-Employed,0.0,707.0,2,2480.0,7219.0,1,0,36901.0,36,59281.0,Personal,0
35,Male,PhD,Married,0,94059.0,Salaried,4.0,622.0,4,3985.0,926.0,0,1,132810.0,360,314137.0,Personal,1
54,Male,PhD,Divorced,2,40923.0,Self-Employed,15.0,752.0,2,2308.0,,3,1,24032.0,48,26208.0,Personal,0
34,Female,High School,Divorced,0,44137.0,Salaried,14.0,779.0,1,1145.0,,0,1,60950.0,36,75706.0,Car,1
27,Male,Master,Single,2,24793.0,Salaried,5.0,683.0,1,1380.0,7364.0,1,0,41826.0,48,98365.0,Car,0
21,Male,High School,Divorced,0,33430.0,Self-Employed,0.0,,3,1205.0,,0,0,46616.0,48,59153.0,Education,0
21,Male,PhD,Single,2,41472.0,Business Owner,,692.0,0,2943.0,,1,0,100694.0,360,127015.0,Home,0
21,Female,Bachelor,Single,1,24515.0,Salaried,0.0,753.0,1,1099.0,112.0,0,1,29463.0,180,55292.0,Car,1
37,Female,Bachelor,Married,2,80697.0,Freelancer,5.0,850.0,2,4673.0,16371.0,0,0,55457.0,36,137342.0,Home,1
40,Male,High School,Single,4,32241.0,Salaried,9.0,850.0,0,2977.0,1099.0,1,1,32172.0,60,53741.0,Home,0
21,Female,High School,Single,1,61751.0,Salaried,0.0,,3,2672.0,15237.0,0,0,157474.0,120,280874.0,Business,0
43,Male,Master,Married,0,53820.0,Business Owner,4.0,703.0,2,1966.0,564.0,0,0,112472.0,60,251892.0,Home,0
30,Male,PhD,Married,0,,Self-Employed,3.0,595.0,1,1870.0,212.0,0,1,96736.0,360,197780.0,Education,0
36,Female,Bachelor,Single,1,87602.0,Self-Employed,2.0,743.0,2,4079.0,,0,0,161743.0,24,403390.0,Car,0
51,Male,Master,Married,1,15830.0,Salaried,10.0,711.0,4,682.0,2901.0,0,0,37558.0,12,72074.0,Personal,0
43,Male,Master,Married,1,44440.0,Salaried,0.0,,0,1892.0,999.0,0,0,44027.0,120,71741.0,Business,0
32,Male,Bachelor,Married,1,28561.0,Self-Employed,6.0,774.0,2,1263.0,63307.0,0,1,29255.0,180,,Car,1
26,Female,High School,Divorced,0,15627.0,Salaried,0.0,658.0,4,733.0,1265.0,0,0,12900.0,240,32007.0,Education,1
21,Male,High School,Married,0,26974.0,Salaried,0.0,638.0,0,721.0,1330.0,0,0,36368.0,36,80467.0,Home,0
27,Female,Bachelor,Single,1,42028.0,Self-Employed,6.0,711.0,2,2071.0,4797.0,0,0,49791.0,36,111014.0,Business,0
32,Female,High School,Single,1,28992.0,Salaried,5.0,642.0,2,1510.0,3495.0,0,0,80827.0,240,104397.0,Car,0
25,Male,High School,Married,1,76749.0,Salaried,3.0,677.0,1,,23664.0,0,1,40759.0,48,68906.0,Home,1
33,Female,High School,Married,1,37442.0,Freelancer,1.0,819.0,2,2101.0,873.0,0,1,63103.0,120,,Education,1
35,Male,High School,Single,2,41673.0,Salaried,6.0,630.0,1,2290.0,2889.0,0,1,96957.0,36,174680.0,Personal,0
32,Male,PhD,Single,3,41766.0,Self-Employed,4.0,734.0,1,2507.0,1989.0,0,0,115546.0,240,128334.0,Education,0
28,Female,High School,Married,1,39665.0,Business Owner,0.0,633.0,1,2113.0,,3,1,115627.0,360,149789.0,Education,0
36,Female,Bachelor,Married,0,,Salaried,7.0,602.0,6,1687.0,22685.0,0,0,22755.0,360,32380.0,Home,1
39,Male,Bachelor,Married,2,32028.0,Salaried,7.0,673.0,1,1972.0,1415.0,0,0,31634.0,60,70410.0,Business,0
24,Male,Bachelor,Married,2,80385.0,Self-Employed,1.0,,0,4397.0,,0,0,240959.0,36,277993.0,Car,0
49,Male,High School,Married,1,,Self-Employed,19.0,742.0,2,1824.0,2083.0,0,0,46059.0,24,108752.0,Home,1
34,Male,Bachelor,Married,2,40466.0,Self-Employed,2.0,716.0,2,2141.0,1939.0,0,0,25855.0,36,47817.0,Home,0
35,Male,High School,Married,3,60760.0,Salaried,3.0,638.0,0,3676.0,2667.0,1,0,172208.0,120,200293.0,Personal,0
42,Male,Bachelor,Divorced,2,,Salaried,11.0,649.0,0,2058.0,5842.0,0,0,86724.0,48,215110.0,Car,1
37,Female,High School,Married,2,26655.0,Salaried,5.0,561.0,0,1929.0,1724.0,0,0,32720.0,60,,Home,0
44,Male,Bachelor,Single,1,71502.0,Freelancer,15.0,823.0,2,3054.0,5719.0,1,1,62672.0,60,77990.0,Home,1
37,Male,Master,Single,0,64140.0,Salaried,7.0,701.0,1,3057.0,9302.0,2,0,100250.0,180,,Car,0
28,Female,Bachelor,Married,0,,Freelancer,5.0,694.0,2,2185.0,9733.0,0,0,64650.0,240,148843.0,Personal,0
